"id","kob_name","companyname","premiseaddress","licenseno","licensecategoryname","licenseactive","created_at","updated_at","_source"
"1031295","Konkan Railway - Club_Canteen","THE INDIAN PUBLIC SCHOOL","CHENNIMALAI ROAD, SENAPATHYPALAYAM, GOUNDACHIPALAYAM POST, ERODE,","12421007000231","State License","Active","2023-03-31T22:52:02.365599+02:00","2024-09-18T19:19:52.464355+02:00","fssai"
"484072","Food Services - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000037","State License","Active","2023-03-26T09:32:26.347164+02:00","2024-09-18T16:08:16.216787+02:00","fssai"
"857060","Konkan Railway - Club_Canteen","The Indian Public School","8/3004, Fr. Abel Nagar, Edachira, Thengode (PO), Kakkanad","11323007000682","State License","Active","2023-05-31T05:41:42.496325+02:00","2024-09-18T19:20:06.410192+02:00","fssai"
"5482745","Airport_Seaport - Retailer","M/S SINGH AGENCIES PRO. NISHA SINGH W/O DHARMENDRA SINGH JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI 229001","PRO. NISHA SINGH W/O DHARMENDRA SINGH  JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI","12722071000292","State License","Active","2023-03-31T15:56:21.719741+02:00","2024-09-18T17:10:23.162353+02:00","fssai"
"749245","Food Services - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000036","State License","Active","2023-03-26T09:32:26.338989+02:00","2024-09-18T16:08:16.949289+02:00","fssai"
"243318138","Konkan Railway - Club_Canteen","SPRING MOUNT PUBLIC SCHOOL ","NO.514/2 & 3, PUDUPALAYAM VILLAGE, MANGALAM ROAD, VANJIPALAYAM","12424027000534","State License","Active","2024-06-12T21:27:22.762778+02:00","2024-09-18T19:19:57.043345+02:00","fssai"
"1015501","Konkan Railway - Club_Canteen","Delhi Public School (A Unit of Jagran Social Welfare Society)","Agra - Mumbai Haighway Behind Silicon velly Near rau","11419850000485","State License","Active","2023-03-31T22:50:44.298496+02:00","2024-09-18T19:20:00.022402+02:00","fssai"
"1164304","Food Services - Club_Canteen","INDIAN PUBLIC SCHOOL PRIVATE LIMITED","PLOT NO. 23& 24, PEERANCHERUVU, RANGAREDDY ","13623010000725","State License","Active","2023-09-27T15:46:33.39337+02:00","2024-09-18T16:13:55.647791+02:00","fssai"
"1139907","Indian Railways - Club_Canteen","DELHI PUBLIC SCHOOL (A UNIT OFJAGRAN SOCIAL WELFARE SOCIETY)","NEAR NEELBAD CROSSING BHADBHADA ROAD BHOPAL","11419010000397","State License","Active","2023-03-31T14:05:23.673537+02:00","2024-09-18T17:57:29.183909+02:00","fssai"
"261247683","Konkan Railway - Food Vending Establishment","WARDEN. AKSHARA INTERNATIONAL PUBLIC SCHOOL.","HOSTEL  KOWDLE , MADDUR TALUK, MANDYA DISTRICT.","11224322000256","State License","Active","2024-06-26T21:04:58.40114+02:00","2024-09-18T19:36:29.335127+02:00","fssai"
"486230","Konkan Railway - Club_Canteen","K M C PUBLIC SENIOR SECONDARY SCHOOL","TIRUPPUR ROAD, PERUMANALLUR, TIRUPPUR","12422027001366","State License","Active","2023-03-31T22:54:40.474559+02:00","2024-09-18T19:19:45.221418+02:00","fssai"
"1131981","Food Services - Food Vending Establishment","SHREE VAISHNAV SEVA SAMAJ PUBLIC CHARITABLE TRUST (VASH)","PLOT NO-59-D, SHREE GOVARDHAN NATHJI HAVELI MARG, SECTOR-29, VASHI, NAVI MUMBAI","11523017000271","State License","Active","2023-11-08T15:23:40.329551+01:00","2024-09-18T16:11:36.2897+02:00","fssai"
"370087197","Manufacturer -  General Manufacturing","M/S- RAZIA PUBLIC BAKERY, PRO- MOHAMMAD SALIM  S/O ANJUM KHAN","PATHAN TOLA BILARIYAGANJ","22720171000219","Registration","Active","2024-11-06T13:06:30.455519+01:00","2025-01-28T05:51:30.695272+01:00","fssai"
"81288794","Konkan Railway - Club_Canteen","THE INDIAN PUBLIC SCHOOL","SURVEY NO. 309, 310 & 312, VATTINAGULAPALLY, GANDIPET, RANGAREDDY","13624010000072","State License","Active","2024-01-31T18:05:06.846948+01:00","2024-09-18T19:19:50.648337+02:00","fssai"
"225906728","Konkan Railway - Club_Canteen","VETRI VIKAAS PUBLIC SCHOOL HOSTEL","NAMAKKAL MAIN ROAD, RASIPURAM ","12421014000191","State License","Active","2024-05-29T20:17:06.715303+02:00","2024-09-18T19:20:01.17331+02:00","fssai"
"1220323","Food Services - Club_Canteen","The Indian Public School","8/3004, Fr. Abel Nagar, Edachira, Thengode (PO), Kakkanad","11323007000682","State License","Active","2023-05-30T21:04:06.986881+02:00","2024-09-18T16:14:17.177856+02:00","fssai"
"1232088","Indian Railways - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA ","Asst. No.1021165445, Gorantla , Guntur ","10121007000075","State License","Active","2023-03-31T14:02:04.801927+02:00","2024-09-18T17:40:16.519955+02:00","fssai"
"1412568","Konkan Railway - Food Vending Establishment","GODAVARI MANAR PUBLIC SCHOOL AND JUNIOR COLLEGE - PANDEY DURGAPRASAD RAMCHANDRA (Principal)","H.NO. 450 SHANKAR NAGAR TQ. BILOLI DIST. NANDED-431736","11522076000140","State License","Active","2023-03-31T19:05:31.714373+02:00","2024-09-18T19:35:42.187675+02:00","fssai"
"4139617","Konkan Railway - Club_Canteen","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL / RADHAMANI. G","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL,MAIN ROAD, PATCHAM PALAYAM, AVINASHI TK, TIRUPUR DT","12422027001359","State License","Active","2023-03-31T22:54:43.924119+02:00","2024-09-18T19:20:09.583756+02:00","fssai"
"1371806","Food Services - Mid-Day meal - Canteen","SAGAR PUBLIC SCHOOL ROHIT NAGAR","SAGAR PUBLIC SCHOOL ROHIT NAGAR BAWADIYA KALAN","11423010000012","State License","Active","2023-03-26T18:04:30.335794+02:00","2024-09-18T16:08:53.709959+02:00","fssai"
"2325936","Indian Railways - Club_Canteen","Delhi Public School (A Unit of Jagran Social Welfare Society)","Agra - Mumbai Haighway Behind Silicon velly Near rau","11419850000485","State License","Active","2023-03-31T14:05:18.131067+02:00","2024-09-18T17:57:32.007582+02:00","fssai"
"1424897","Konkan Railway - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL  - BHASHYAM RAMA KRISHNA ","Asst. No.1021136756, D.No.11-945/9, Gorantla, Guntur","10121007000076","State License","Active","2023-03-31T19:06:09.535009+02:00","2024-09-18T19:35:45.471227+02:00","fssai"
"7263521","Airport_Seaport - Distributor","M/s- SUREKA PUBLICATIONS PVT. LTD., Mr. Nreepen Das (Director)","Gorolia, Near Sarusajai Stadium, N.H.-37, P.O.- Sawkuchi, P.S.- Basistha, Guwahati-781034","10320001000378","State License","Active","2023-03-31T16:48:45.678056+02:00","2024-09-18T17:22:32.102276+02:00","fssai"
"336304535","Airport_Seaport - Wholesaler","M/S PUBLIC MEDICAL AGENCY","BLOCK-B, ROOM NO-7, 1ST FOOR,LALGOLA MAHARAJA ROAD MARKET","12824011000206","State License","Active","2024-08-28T16:10:17.51435+02:00","2024-09-18T16:35:28.636869+02:00","fssai"
"370095593","Manufacturer -  General Manufacturing","DEVIN MANNA FOODS (MANJULA BAI, POPCORN MANUFACTURERS, NEAR PUBLIC SCHOOL, ASHRAYA COLONY, NJ KOTTE","NEAR PUBLIC SCHOOL, ASHRAYA COLONY, N J KOTTIGE, HIRIYUR TALUK","21224061000859","Registration","Active","2024-11-06T13:06:37.626146+01:00","2025-01-28T05:51:38.087183+01:00","fssai"
"8049857","Indian Railways - Restaurants","PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST SANCHALIT REVA-PRABHU SADAN","TRUSTEES OF.KIRTIKUMAR P PATEL, PATEL ASHOKKUMAR P,PATEL DHRUVKUMAR J,PATEL AMRISHKUMAR J,MI NO.101593/100554/100555/100556,DANTA ROAD,AMBAJI TA.DANTA DIST.BANASKANTHA","10718005000024","State License","Active","2023-03-31T15:20:37.951553+02:00","2024-09-18T17:51:27.923036+02:00","fssai"
"1453956","Airport_Seaport - Retailer","M/S PUBLIC GROCERY STORE","NEAR AASTHA HOSPITAL, BARNALA ROAD, NIHAL SINGH WALA","12121521000038","State License","Active","2023-03-29T16:08:37.078964+02:00","2024-09-18T17:02:52.001646+02:00","fssai"
"76592772","Food Services - Club_Canteen","THE INDIAN PUBLIC SCHOOL","SURVEY NO. 309, 310 & 312, VATTINAGULAPALLY, GANDIPET, RANGAREDDY","13624010000072","State License","Active","2024-01-31T15:43:02.477855+01:00","2024-09-18T16:14:01.238493+02:00","fssai"
"43549398","Food Services - Club_Canteen","M/S. DELHI PUBLIC SCHOOL GAYA","DUBHAL, PO- CHAND CHAURA, PS- MAGADH MEDICAL","10423200000285","State License","Active","2024-01-03T16:16:55.863408+01:00","2024-09-18T16:13:59.567471+02:00","fssai"
"109979019","Food Services - Club_Canteen","SREE GOKULAM PUBLIC SCHOOL MESS","SREE GOKULM PUBLIC SCHOOL MESS,NEAR VALAYANAD DEVI TEMPLE,KOMMERI(PO)","11324011000345","State License","Active","2024-02-28T15:51:38.493253+01:00","2024-09-18T16:14:04.19663+02:00","fssai"
"1528296","Food Services - Food Vending Establishment","BHASHYAM PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA","Asst. No.1021137526, Gorantla","10121007000074","State License","Active","2023-03-27T02:09:17.235782+02:00","2024-09-18T16:11:19.912279+02:00","fssai"
"3136825","Food Services - Club_Canteen","RAJSHREE PUBLIC SCHOOL RESIDENTIAL","SECRETORY - PATIL DNYANOBA URF DILIP GOVINDRAO, SAI NAGAR AMBEDKAR CHOWK LATUR ROAD NANDED-431603","11520048000142","State License","Active","2023-03-27T08:45:38.016414+02:00","2024-09-18T16:14:04.774191+02:00","fssai"
"5769319","Indian Railways - Caterer","H.S.MAHADEVASWAMY / PUBLIC CATERING SERVICE","H.S.Mahadevaswamy S/o Shivakumaraswamy,Public Catering Service,District Hospital Premises,B.Rachaiah Double Road,Chamarajanagar","11220308000043","State License","Active","2023-03-31T18:11:01.258326+02:00","2024-09-18T17:33:02.67248+02:00","fssai"
"1566027","Konkan Railway - Club_Canteen","BOLUMPALLI JIVITESH REDDY M/S NIRAJ PUBLIC SCHOOL ","H NO 6-3-864 SAADAT MANZIL AMEERPET HYDERABAD ","13623011001437","State License","Active","2023-11-29T18:20:07.42843+01:00","2024-09-18T19:19:46.105656+02:00","fssai"
"1570306","Central Govt Agencies - Retailer","V5 PUBLICATIONS PRIVATE LIMITED ","No.17 B-2, 17 B-3, 17 B-4 WARD No.4, YELAHANAKA NEW TOWN , BANGALORE","11222331001662","State License","Active","2023-03-31T22:02:39.769542+02:00","2024-09-18T19:05:22.823045+02:00","fssai"
"1576109","Indian Railways - Food Vending Establishment","VETRIVIKAS PUBLIC SCHOOL HOSTEL/BALASUBRAMANIAN C","NAMAKKAL MAINROAD,RASIPURAM TOWN,RASIPURAM(TK)","12421014000191","State License","Active","2023-03-31T14:03:16.831207+02:00","2024-05-22T17:33:37.351759+02:00","fssai"
"1615856","Food Services - Club_Canteen","DR. VIJAYA OLD AGE HOME RUN BY RANGACHARI RAJALAKSHMI PUBLIC CHARITABLE TRUST ","3/772, BALAKRISHNA NAGAR, PILLAIYARPATTI, VALLAM, THANJAVUR ","12423020000207","State License","Active","2023-04-06T18:16:07.951825+02:00","2024-09-18T16:14:07.735566+02:00","fssai"
"1592979","Food Services - Club_Canteen","KASAMADE PARISAR VIKAS MANDALS DR D S AHER ENGLISH MEDIUM PUBLIC SCHOOL","VITHEWADI LO TAL DEOLA DIST NASHIK","11519028000069","State License","Active","2023-03-27T05:21:01.082429+02:00","2024-09-18T16:14:00.712774+02:00","fssai"
"370102650","Manufacturer -  General Manufacturing","M/S PUBLIC SRVICE WHEAT AND OIL MILL","COLLEGE MORE, SAMSI","22823110000174","Registration","Active","2024-11-06T13:06:43.654551+01:00","2025-01-28T05:51:44.148448+01:00","fssai"
"1640736","Food Services - Food Vending Establishment","SLOPELAND PUBLIC SCHOOL","SALT VILLAGE, KHONGJOM","11621007000008","State License","Active","2023-03-26T22:53:23.769499+02:00","2024-09-18T16:10:58.114548+02:00","fssai"
"2057255","Konkan Railway - Food Vending Establishment","SHREE VAISHNAV SEVA SAMAJ PUBLIC CHARITABLE TRUST (VASH)","PLOT NO-59-D, SHREE GOVARDHAN NATHJI HAVELI MARG, SECTOR-29, VASHI, NAVI MUMBAI","11523017000271","State License","Active","2023-11-08T17:32:24.847861+01:00","2024-09-18T19:36:01.113267+02:00","fssai"
"504739","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL - CANTEEN","A.CHOCKALINGAM,SF.NO.147/2A,PILLAIYAR NATHAM,NEAR AMMAN COLLEGE,DINDIGUL","12422006001303","State License","Active","2023-03-31T14:12:23.147655+02:00","2024-09-18T17:57:04.663262+02:00","fssai"
"4109513","Indian Railways - Club_Canteen","BISHNUPUR PUBLIC INSTITUTE OF ENGINEERING (POLY TECHNIC)","SIROMONIPUR,BISHNUPUR,BANKURA","12822029000030","State License","Active","2023-03-31T14:10:09.996635+02:00","2024-09-18T17:57:30.724471+02:00","fssai"
"2476718","Indian Railways - Club_Canteen","ORIENTAL PUBLIC SCHOOL ","AT-TEGHARI KISHANGANJ ","10423370000021","State License","Active","2023-03-31T14:13:26.369329+02:00","2024-09-18T17:57:12.492747+02:00","fssai"
"1695315","Food Services - Club_Canteen","BRINDAVAN PUBLIC SCHOOL","D.NO-90 A&B, WELLIGTON BAZAAR POST, COONOOR.","12422021000204","State License","Active","2023-03-27T07:24:31.601725+02:00","2024-09-18T16:14:10.048929+02:00","fssai"
"1702972","Indian Railways - Club_Canteen","DHARMAR MURUGIAH,Global Public School'CANTEEN'","DHARMAR MURUGIAH,Global Public School'CANTEEN',12/310-C,OEN Junction,Thiruvaniyoor","11316007000334","State License","Active","2023-03-31T14:10:24.28906+02:00","2024-09-18T17:57:30.724471+02:00","fssai"
"1634399","Manufacturer -  General Manufacturing","M/S. CHIDRUPA PRODUCTS SERVICES PUBLICATIONS","H NO.2-1-563/14,NALLAKUNTA,OPPOSITE SHANKARMUTT TEMPLE","13621034000261","State License","Active","2023-03-18T12:12:13.401344+01:00","2025-11-18T16:23:32.339699+01:00","fssai"
"1721499","Central Govt Agencies - Distributor","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T17:31:39.954521+02:00","2024-09-18T18:36:44.337633+02:00","fssai"
"3606650","Central Govt Agencies - Retailer","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T21:55:47.13337+02:00","2024-09-18T19:04:41.719482+02:00","fssai"
"1695167","Food Services - Club_Canteen","BISHNUPUR PUBLIC INSTITUTE OF ENGINEERING (POLY TECHNIC)","SIROMONIPUR,BISHNUPUR,BANKURA","12822029000030","State License","Active","2023-03-27T07:22:55.660388+02:00","2024-09-18T16:14:09.803302+02:00","fssai"
"1695284","Food Services - Club_Canteen","Delhi Public School","Chidbana Road","12722064000138","State License","Active","2023-03-27T07:24:02.075002+02:00","2024-09-18T16:14:09.184137+02:00","fssai"
"7948614","Food Services - Caterer","H.S.MAHADEVASWAMY / PUBLIC CATERING SERVICE","H.S.Mahadevaswamy S/o Shivakumaraswamy,Public Catering Service,District Hospital Premises,B.Rachaiah Double Road,Chamarajanagar","11220308000043","State License","Active","2023-03-26T14:55:05.113571+02:00","2024-09-18T16:08:31.086466+02:00","fssai"
"302793298","Indian Railways - Club_Canteen","M/S North East Public School Canteen at Rowta.","Prop: Sri Maheswar Brahma S/O Sri Budhi Ram Brahma,Village-Bhalukmari,PO-Rowta","10324011000022","State License","Active","2024-07-31T17:17:44.192622+02:00","2024-09-18T17:57:38.485575+02:00","fssai"
"6859130","Food Services - Food Vending Establishment","DR. VIJAYA OLD AGE HOME RUN BY RANGACHARI RAJALAKSHMI PUBLIC CHARITABLE TRUST ","3/772, BALAKRISHNA NAGAR, PILLAIYARPATTI, VALLAM, THANJAVUR ","12423020000207","State License","Active","2023-04-06T18:00:59.900754+02:00","2024-09-18T16:11:55.045606+02:00","fssai"
"1813354","Food Services - Food Vending Establishment","Daffodils Public School","Daffodils Public School, Lohia Talab","12718042000078","State License","Active","2023-03-26T20:55:09.103554+02:00","2024-09-18T16:12:12.128183+02:00","fssai"
"1872262","Food Services - Club_Canteen","DON BOSCO PUBLIC SCHOOL","DOGAON, P.O.- DOGARA","12615007000255","State License","Active","2023-03-27T06:43:54.920103+02:00","2024-09-18T16:13:38.699189+02:00","fssai"
"6726198","Konkan Railway - Caterer","THE PUNJAB PUBLIC SCHOOL NABHA","SENIOR AND JUNIOR MESS, PPS NABHA","12121681000358","State License","Active","2023-03-31T22:42:41.06693+02:00","2024-09-18T19:17:43.620103+02:00","fssai"
"5939461","Indian Railways - Club_Canteen","DR. VIJAYA OLD AGE HOME RUN BY RANGACHARI RAJALAKSHMI PUBLIC CHARITABLE TRUST ","3/772, BALAKRISHNA NAGAR, PILLAIYARPATTI, VALLAM, THANJAVUR ","12423020000207","State License","Active","2023-04-06T21:25:20.014104+02:00","2024-09-18T17:57:28.060255+02:00","fssai"
"269798","Trade_Retail - Distributor","M/s- SUREKA PUBLICATIONS PVT. LTD., Mr. Nreepen Das (Director)","Gorolia, Near Sarusajai Stadium, N.H.-37, P.O.- Sawkuchi, P.S.- Basistha, Guwahati-781034","10320001000378","State License","Active","2023-03-31T10:08:47.462918+02:00","2025-03-18T15:48:48.50675+01:00","fssai"
"1877858","Trade_Retail - Retailer","M/s  Public General Store","Bhoor  Chauraha  Bulandshahr, Post Khas, Thana Kotwali Dehat","12717054000270","State License","Active","2023-03-31T13:21:46.935495+02:00","2024-11-06T16:04:09.244738+01:00","fssai"
"1885492","Food Services - Club_Canteen","Gedee Public School","634/2, Eachanari - Chettipalayam Road, Eachanari PO (B.O), Coimbatore - 641021","12418003001363","State License","Active","2023-03-27T08:27:27.678661+02:00","2024-09-18T16:13:49.897116+02:00","fssai"
"1922736","Food Services - Mid-Day meal - Caterer","NEW PUBLIC SCHOOL SAMITI","504/21D, KRISHNA BHAWAN, TAGORE MARG, DALIGANJ","12723066000390","State License","Active","2023-04-17T15:01:14.658623+02:00","2024-09-18T15:49:12.940671+02:00","fssai"
"1891839","Indian Railways - Club_Canteen","CANTEEN EMERALD VALLEY PUBLIC SCHOOL","YERCAUD FOOT HILLS KONDAPPANAICKENPATTY SALEM-8","12418018002137","State License","Active","2023-03-31T14:02:32.520967+02:00","2024-09-18T17:56:26.914254+02:00","fssai"
"1960246","Trade_Retail - Retailer","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-31T12:33:05.355037+02:00","2024-11-06T15:57:39.183391+01:00","fssai"
"532007","Food Services - Food Vending Establishment","SRISHTI PUBLIC CHARITABLE TRUST","Tea Museum,Srishti - Deli confectionery Unit Outlet,17/686, LFGS Road,Nullathanni,Munnar","11317006000084","State License","Active","2023-03-27T00:12:41.674023+02:00","2024-09-18T16:11:08.92482+02:00","fssai"
"773195","Food Services - Food Vending Establishment","JAWAHARLAL SHIKSHAN PRASARAK MANDAL SANCHLITI M/S. SHANTINIKETAN PUBLIC SCHOOL HOSTEL","SOW. SHASHIKALA SAMBHAJIRAO BIRADARH.NO.2041 MALEGAON TQ.ARDHAPUR DIST. NANDED-431750","11520048000117","State License","Active","2023-03-27T02:35:46.744061+02:00","2024-09-18T16:11:43.405577+02:00","fssai"
"2015059","Airport_Seaport - Retailer","M/s PUBLIC MEDICAL STORE Proprietor Khalid Mirza S/o Sri Mohammad Mirza ","Ashfaqullah Colony Subhash Nagar Faizabad Ayodhya 224001","12723020000070","State License","Active","2023-03-29T17:22:17.497581+02:00","2024-09-18T17:10:29.972977+02:00","fssai"
"2050707","Food Services - Club_Canteen","INDORE PUBLIC SCHOOL","AB ROAD HUKMAKHEDI RAJENDRA NAGAR,INDORE","11422850001005","State License","Active","2023-03-27T08:03:01.568108+02:00","2024-09-18T16:13:47.243554+02:00","fssai"
"957416","Konkan Railway - Club_Canteen","KASAMADE PARISAR VIKAS MANDALS DR D S AHER ENGLISH MEDIUM PUBLIC SCHOOL","VITHEWADI LO TAL DEOLA DIST NASHIK","11519028000069","State License","Active","2023-03-31T22:50:33.351679+02:00","2024-09-18T19:19:49.968419+02:00","fssai"
"6846735","Trade_Retail - Retailer","M/S  JAI DURGE SWEETS HOUSE PROP-OMKAR SINGH S/O MAHAVIR SINGH R/O NEAR S. B. PUBLIC SCHOOL SHYAM VIHAR COLONY  AGRA ROAD ETAH","SHYAM VIHAR COLONY AGRA ROAD ETAH","12717059000132","State License","Active","2023-03-31T13:00:50.663098+02:00","2024-11-06T16:10:50.621664+01:00","fssai"
"2070882","Trade_Retail - Retailer","M/S-NIRMAL PUBLIC HEALTH SERVICE CENTRE. PROP.-SISTER RITTY. S/O-LATE.GREGORY CHACKO. MOB-8521657945","CHURCH GATE NEAR PAR NAWADA GAYA ROAD","10423210000018","State License","Active","2023-03-31T13:53:31.294176+02:00","2024-11-06T16:05:57.359882+01:00","fssai"
"2114103","Food Services - Caterer","THE NEW DIGAMBER PUBLIC SCHOOL TIRTHANJALI EDU COMPANY","KHASRA NO.65/1,65/2,75/2,76/2 LIMBODI KHANDAWA ROAD INDORE","11414850001080","State License","Active","2023-03-26T11:24:17.483551+02:00","2024-09-18T16:07:19.347383+02:00","fssai"
"2211189","Food Services - Club_Canteen","INDIAN PUBLIC SCHOOL CANTEEN","KHETRAJPUR REMED ROAD,KHETRAJPUR, SAMBALPUR","12017037000086","State License","Active","2023-03-27T07:04:04.023606+02:00","2024-09-18T16:14:05.087628+02:00","fssai"
"6241885","Airport_Seaport - Retailer","M/S. PUBLIC BAZAR PEN / MR. BHAVARLAL BHAGARAM DEVASI  ( PRO.OF)","HOUSE NO.94, NEAR NAGARPALIKA  PEN, LAL BAHADUR SHASTRI MARG , AT.PO.TAL.PEN, DIST. RAIGAD","11521024001721","State License","Active","2023-03-31T15:21:29.775289+02:00","2024-09-18T17:07:51.335996+02:00","fssai"
"4972157","Konkan Railway - Club_Canteen","DR. VIJAYA OLD AGE HOME RUN BY RANGACHARI RAJALAKSHMI PUBLIC CHARITABLE TRUST ","3/772, BALAKRISHNA NAGAR, PILLAIYARPATTI, VALLAM, THANJAVUR ","12423020000207","State License","Active","2023-03-31T22:56:01.92113+02:00","2024-09-18T19:19:56.422533+02:00","fssai"
